state_alpha,season,week,cal_week,week_ending,EXCELLENT,FAIR,GOOD,POOR,VERY POOR,INDEX,GE,PVP
AR,2022,27,10,2022-03-13,20.0,25.0,51.0,3.0,1.0,386.0,71.0,4.0
AR,2022,28,11,2022-03-20,11.0,34.0,53.0,2.0,0.0,373.0,64.0,2.0
AR,2022,29,12,2022-03-27,13.0,25.0,59.0,3.0,0.0,382.0,72.0,3.0
AR,2022,30,13,2022-04-03,22.0,18.0,58.0,2.0,0.0,400.0,80.0,2.0
AR,2022,31,14,2022-04-10,26.0,19.0,53.0,2.0,0.0,403.0,79.0,2.0
AR,2022,32,15,2022-04-17,17.0,26.0,53.0,4.0,0.0,383.0,70.0,4.0
AR,2022,33,16,2022-04-24,26.0,21.0,51.0,2.0,0.0,401.0,77.0,2.0
AR,2022,34,17,2022-05-01,24.0,22.0,52.0,2.0,0.0,398.0,76.0,2.0
AR,2022,35,18,2022-05-08,29.0,24.0,45.0,2.0,0.0,401.0,74.0,2.0
AR,2022,36,19,2022-05-15,26.0,18.0,54.0,2.0,0.0,404.0,80.0,2.0
AR,2022,37,20,2022-05-22,17.0,24.0,57.0,2.0,0.0,389.0,74.0,2.0
AR,2022,38,21,2022-05-29,20.0,21.0,58.0,1.0,0.0,397.0,78.0,1.0
AR,2022,39,22,2022-06-05,29.0,19.0,50.0,2.0,0.0,406.0,79.0,2.0
AR,2022,40,23,2022-06-12,38.0,16.0,43.0,3.0,0.0,416.0,81.0,3.0
AR,2022,41,24,2022-06-19,29.0,22.0,45.0,4.0,0.0,399.0,74.0,4.0
AR,2022,42,25,2022-06-26,29.0,22.0,45.0,4.0,0.0,399.0,74.0,4.0
AR,2022,43,26,2022-07-03,29.0,22.0,45.0,4.0,0.0,399.0,74.0,4.0
AR,2022,44,27,2022-07-10,29.0,22.0,45.0,4.0,0.0,399.0,74.0,4.0
AR,2023,8,43,2022-10-30,17.0,23.0,58.0,2.0,0.0,390.0,75.0,2.0
AR,2023,9,44,2022-11-06,26.0,21.0,49.0,4.0,0.0,397.0,75.0,4.0
AR,2023,10,45,2022-11-13,29.0,28.0,40.0,2.0,1.0,394.0,69.0,3.0
AR,2023,11,46,2022-11-20,24.0,25.0,49.0,2.0,0.0,395.0,73.0,2.0
AR,2023,12,47,2022-11-27,24.0,33.0,40.0,3.0,0.0,385.0,64.0,3.0
AR,2023,27,10,2023-03-12,7.0,35.0,54.0,3.0,1.0,363.0,61.0,4.0
AR,2023,28,11,2023-03-19,9.0,34.0,51.0,5.0,1.0,362.0,60.0,6.0
AR,2023,29,12,2023-03-26,9.0,43.0,42.0,5.0,1.0,353.0,51.0,6.0
AR,2023,30,13,2023-04-02,9.0,35.0,48.0,7.0,1.0,357.0,57.0,8.0
AR,2023,31,14,2023-04-09,14.0,26.0,55.0,4.0,1.0,377.0,69.0,5.0
AR,2023,32,15,2023-04-16,11.0,32.0,50.0,6.0,1.0,364.0,61.0,7.0
AR,2023,33,16,2023-04-23,11.0,38.0,46.0,4.0,1.0,362.0,57.0,5.0
AR,2023,34,17,2023-04-30,11.0,33.0,49.0,7.0,0.0,364.0,60.0,7.0
AR,2023,35,18,2023-05-07,10.0,34.0,49.0,6.0,1.0,361.0,59.0,7.0
AR,2023,36,19,2023-05-14,15.0,26.0,53.0,6.0,0.0,377.0,68.0,6.0
AR,2023,37,20,2023-05-21,13.0,31.0,47.0,8.0,1.0,363.0,60.0,9.0
AR,2023,38,21,2023-05-28,16.0,31.0,42.0,10.0,1.0,362.0,58.0,11.0
AR,2023,39,22,2023-06-04,17.0,30.0,46.0,6.0,1.0,372.0,63.0,7.0
AR,2023,40,23,2023-06-11,17.0,25.0,55.0,3.0,0.0,386.0,72.0,3.0
AR,2023,41,24,2023-06-18,14.0,28.0,49.0,8.0,1.0,367.0,63.0,9.0
AR,2023,42,25,2023-06-25,11.0,26.0,48.0,14.0,1.0,354.0,59.0,15.0
AR,2023,43,26,2023-07-02,11.0,26.0,48.0,14.0,1.0,354.0,59.0,15.0
AR,2023,44,27,2023-07-09,11.0,26.0,48.0,14.0,1.0,354.0,59.0,15.0
AR,2023,45,28,2023-07-16,11.0,26.0,48.0,14.0,1.0,354.0,59.0,15.0
AR,2024,8,43,2023-10-29,9.0,36.0,47.0,7.0,1.0,356.0,56.0,8.0
AR,2024,9,44,2023-11-05,7.0,37.0,48.0,6.0,2.0,352.0,55.0,8.0
AR,2024,10,45,2023-11-12,7.0,30.0,55.0,6.0,2.0,359.0,62.0,8.0
AR,2024,11,46,2023-11-19,8.0,34.0,46.0,11.0,1.0,349.0,54.0,12.0
AR,2024,12,47,2023-11-26,7.0,34.0,51.0,5.0,3.0,354.0,58.0,8.0
AR,2024,27,10,2024-03-10,7.0,45.0,47.0,1.0,0.0,360.0,54.0,1.0
AR,2024,28,11,2024-03-17,8.0,36.0,54.0,1.0,1.0,367.0,62.0,2.0
AR,2024,29,12,2024-03-24,7.0,40.0,51.0,1.0,1.0,362.0,58.0,2.0
AR,2024,30,13,2024-03-31,8.0,38.0,51.0,2.0,1.0,363.0,59.0,3.0
AR,2024,31,14,2024-04-07,8.0,36.0,53.0,2.0,1.0,365.0,61.0,3.0
AR,2024,32,15,2024-04-14,5.0,27.0,61.0,6.0,1.0,363.0,66.0,7.0
AR,2024,33,16,2024-04-21,6.0,26.0,62.0,5.0,1.0,367.0,68.0,6.0
AR,2024,34,17,2024-04-28,6.0,31.0,59.0,4.0,0.0,367.0,65.0,4.0
AR,2024,35,18,2024-05-05,7.0,30.0,58.0,5.0,0.0,367.0,65.0,5.0
AR,2024,36,19,2024-05-12,7.0,27.0,61.0,5.0,0.0,370.0,68.0,5.0
AR,2024,37,20,2024-05-19,8.0,30.0,53.0,8.0,1.0,359.0,61.0,9.0
AR,2024,38,21,2024-05-26,8.0,28.0,57.0,7.0,0.0,366.0,65.0,7.0
AR,2024,39,22,2024-06-02,7.0,32.0,52.0,8.0,1.0,356.0,59.0,9.0
AR,2024,40,23,2024-06-09,6.0,31.0,55.0,8.0,0.0,359.0,61.0,8.0
AR,2024,41,24,2024-06-16,6.0,31.0,55.0,7.0,1.0,358.0,61.0,8.0
AR,2024,42,25,2024-06-23,6.0,31.0,55.0,7.0,1.0,358.0,61.0,8.0
AR,2024,43,26,2024-06-30,6.0,31.0,55.0,7.0,1.0,358.0,61.0,8.0
AR,2025,8,43,2024-10-27,0.0,37.0,10.0,30.0,23.0,234.0,10.0,53.0
AR,2025,9,44,2024-11-03,1.0,50.0,29.0,15.0,5.0,306.0,30.0,20.0
AR,2025,10,45,2024-11-10,4.0,53.0,35.0,7.0,1.0,334.0,39.0,8.0
AR,2025,11,46,2024-11-17,7.0,47.0,38.0,5.0,3.0,341.0,45.0,8.0
AR,2025,12,47,2024-11-24,7.0,44.0,45.0,4.0,0.0,355.0,52.0,4.0
AR,2025,27,10,2025-03-09,2.0,39.0,53.0,5.0,1.0,350.0,55.0,6.0
AR,2025,28,11,2025-03-16,4.0,36.0,54.0,5.0,1.0,355.0,58.0,6.0
AR,2025,29,12,2025-03-23,4.0,35.0,57.0,4.0,0.0,361.0,61.0,4.0
AR,2025,30,13,2025-03-30,6.0,31.0,57.0,6.0,0.0,363.0,63.0,6.0
AR,2025,31,14,2025-04-06,5.0,36.0,48.0,11.0,0.0,347.0,53.0,11.0
AR,2025,32,15,2025-04-13,3.0,36.0,47.0,14.0,0.0,339.0,50.0,14.0
AR,2025,33,16,2025-04-20,4.0,38.0,46.0,11.0,1.0,341.0,50.0,12.0
AR,2025,34,17,2025-04-27,4.0,42.0,42.0,10.0,2.0,336.0,46.0,12.0
AR,2025,35,18,2025-05-04,4.0,48.0,41.0,7.0,0.0,342.0,45.0,7.0
AR,2025,36,19,2025-05-11,4.0,42.0,50.0,3.0,1.0,353.0,54.0,4.0
AR,2025,37,20,2025-05-18,3.0,41.0,50.0,4.0,2.0,348.0,53.0,6.0
AR,2025,38,21,2025-05-25,3.0,40.0,48.0,7.0,2.0,343.0,51.0,9.0
AR,2025,39,22,2025-06-01,3.0,40.0,46.0,8.0,3.0,338.0,49.0,11.0
AR,2025,40,23,2025-06-08,3.0,45.0,41.0,8.0,3.0,333.0,44.0,11.0
AR,2025,41,24,2025-06-15,3.0,48.0,36.0,7.0,6.0,323.0,39.0,13.0
AR,2025,42,25,2025-06-22,3.0,58.0,33.0,4.0,2.0,331.0,36.0,6.0
AR,2025,43,26,2025-06-29,3.0,58.0,33.0,4.0,2.0,331.0,36.0,6.0
AR,2025,44,27,2025-07-06,3.0,58.0,33.0,4.0,2.0,331.0,36.0,6.0
AR,2026,11,46,2025-11-16,5.0,42.0,49.0,3.0,1.0,354.0,54.0,4.0
AR,2026,12,47,2025-11-23,6.0,45.0,43.0,5.0,1.0,348.0,49.0,6.0
AZ,2016,30,13,2016-04-03,42.0,12.0,36.0,0.0,10.0,400.0,78.0,10.0
AZ,2016,31,14,2016-04-10,39.0,15.0,36.0,0.0,10.0,394.0,75.0,10.0
AZ,2016,32,15,2016-04-17,38.0,13.0,39.0,0.0,10.0,395.0,77.0,10.0
AZ,2016,33,16,2016-04-24,37.0,13.0,40.0,0.0,10.0,394.0,77.0,10.0
AZ,2016,34,17,2016-05-01,37.0,13.0,39.0,0.0,11.0,391.0,76.0,11.0
AZ,2016,35,18,2016-05-08,39.0,13.0,38.0,0.0,10.0,396.0,77.0,10.0
AZ,2016,36,19,2016-05-15,39.0,13.0,38.0,0.0,10.0,396.0,77.0,10.0
AZ,2016,37,20,2016-05-22,37.0,13.0,39.0,0.0,11.0,391.0,76.0,11.0
AZ,2016,38,21,2016-05-29,37.0,13.0,39.0,0.0,11.0,391.0,76.0,11.0
AZ,2016,39,22,2016-06-05,37.0,13.0,39.0,0.0,11.0,391.0,76.0,11.0
AZ,2016,40,23,2016-06-12,37.0,13.0,39.0,0.0,11.0,391.0,76.0,11.0
AZ,2016,41,24,2016-06-19,37.0,13.0,40.0,0.0,10.0,394.0,77.0,10.0
AZ,2016,42,25,2016-06-26,37.0,14.0,39.0,0.0,10.0,393.0,76.0,10.0
AZ,2016,43,26,2016-07-03,36.0,15.0,39.0,0.0,10.0,391.0,75.0,10.0
CA,2016,8,43,2015-10-25,10.0,50.0,35.0,5.0,0.0,350.0,45.0,5.0
CA,2016,9,44,2015-11-01,15.0,45.0,35.0,5.0,0.0,360.0,50.0,5.0
CA,2016,10,45,2015-11-08,20.0,35.0,40.0,5.0,0.0,375.0,60.0,5.0
CA,2016,11,46,2015-11-15,30.0,25.0,45.0,0.0,0.0,405.0,75.0,0.0
CA,2016,12,47,2015-11-22,45.0,20.0,35.0,0.0,0.0,425.0,80.0,0.0
CA,2016,13,48,2015-11-29,45.0,20.0,35.0,0.0,0.0,425.0,80.0,0.0
CA,2016,14,49,2015-12-06,45.0,25.0,30.0,0.0,0.0,420.0,75.0,0.0
CA,2016,15,50,2015-12-13,50.0,20.0,30.0,0.0,0.0,430.0,80.0,0.0
CA,2016,16,51,2015-12-20,55.0,20.0,25.0,0.0,0.0,435.0,80.0,0.0
CA,2016,17,52,2015-12-27,50.0,20.0,30.0,0.0,0.0,430.0,80.0,0.0
CA,2016,18,1,2016-01-10,50.0,20.0,30.0,0.0,0.0,430.0,80.0,0.0
CA,2016,19,2,2016-01-17,45.0,20.0,35.0,0.0,0.0,425.0,80.0,0.0
CA,2016,20,3,2016-01-24,40.0,20.0,40.0,0.0,0.0,420.0,80.0,0.0
CA,2016,21,4,2016-01-31,40.0,20.0,40.0,0.0,0.0,420.0,80.0,0.0
CA,2016,22,5,2016-02-07,40.0,20.0,40.0,0.0,0.0,420.0,80.0,0.0
CA,2016,23,6,2016-02-14,45.0,20.0,35.0,0.0,0.0,425.0,80.0,0.0
CA,2016,24,7,2016-02-21,45.0,15.0,40.0,0.0,0.0,430.0,85.0,0.0
CA,2016,25,8,2016-02-28,40.0,20.0,35.0,5.0,0.0,410.0,75.0,5.0
CA,2016,26,9,2016-03-06,45.0,20.0,30.0,5.0,0.0,415.0,75.0,5.0
CA,2016,27,10,2016-03-13,45.0,15.0,35.0,5.0,0.0,420.0,80.0,5.0
CA,2016,28,11,2016-03-20,50.0,10.0,35.0,5.0,0.0,430.0,85.0,5.0
CA,2016,29,12,2016-03-27,50.0,10.0,35.0,5.0,0.0,430.0,85.0,5.0
CA,2016,30,13,2016-04-03,50.0,15.0,35.0,0.0,0.0,435.0,85.0,0.0
CA,2016,31,14,2016-04-10,50.0,15.0,35.0,0.0,0.0,435.0,85.0,0.0
CA,2016,32,15,2016-04-17,50.0,15.0,35.0,0.0,0.0,435.0,85.0,0.0
CA,2016,33,16,2016-04-24,50.0,15.0,35.0,0.0,0.0,435.0,85.0,0.0
CA,2016,34,17,2016-05-01,50.0,15.0,35.0,0.0,0.0,435.0,85.0,0.0
CA,2016,35,18,2016-05-08,50.0,15.0,35.0,0.0,0.0,435.0,85.0,0.0
CA,2016,36,19,2016-05-15,50.0,15.0,35.0,0.0,0.0,435.0,85.0,0.0
CA,2016,37,20,2016-05-22,50.0,15.0,35.0,0.0,0.0,435.0,85.0,0.0
CA,2016,38,21,2016-05-29,50.0,15.0,35.0,0.0,0.0,435.0,85.0,0.0
CA,2016,39,22,2016-06-05,50.0,15.0,35.0,0.0,0.0,435.0,85.0,0.0
CA,2016,40,23,2016-06-12,50.0,15.0,35.0,0.0,0.0,435.0,85.0,0.0
CA,2016,41,24,2016-06-19,45.0,15.0,35.0,5.0,0.0,420.0,80.0,5.0
CA,2016,42,25,2016-06-26,35.0,15.0,45.0,5.0,0.0,410.0,80.0,5.0
CA,2016,43,26,2016-07-03,25.0,15.0,55.0,5.0,0.0,400.0,80.0,5.0
CA,2017,7,42,2016-10-23,80.0,5.0,15.0,0.0,0.0,475.0,95.0,0.0
CA,2017,8,43,2016-10-30,80.0,5.0,15.0,0.0,0.0,475.0,95.0,0.0
CA,2017,9,44,2016-11-06,70.0,0.0,30.0,0.0,0.0,470.0,100.0,0.0
CA,2017,10,45,2016-11-13,70.0,0.0,30.0,0.0,0.0,470.0,100.0,0.0
CA,2017,11,46,2016-11-20,75.0,0.0,25.0,0.0,0.0,475.0,100.0,0.0
CA,2017,12,47,2016-11-27,75.0,0.0,25.0,0.0,0.0,475.0,100.0,0.0
CA,2017,13,48,2016-12-04,75.0,0.0,25.0,0.0,0.0,475.0,100.0,0.0
CA,2017,14,49,2016-12-11,75.0,0.0,25.0,0.0,0.0,475.0,100.0,0.0
CA,2017,15,50,2016-12-18,75.0,0.0,25.0,0.0,0.0,475.0,100.0,0.0
CA,2017,16,51,2016-12-25,70.0,5.0,25.0,0.0,0.0,465.0,95.0,0.0
CA,2017,17,52,2016-01-03,50.0,20.0,30.0,0.0,0.0,430.0,80.0,0.0
CA,2017,18,1,2017-01-08,75.0,5.0,20.0,0.0,0.0,470.0,95.0,0.0
CA,2017,30,13,2017-04-02,15.0,0.0,85.0,0.0,0.0,415.0,100.0,0.0
CA,2017,31,14,2017-04-09,40.0,0.0,60.0,0.0,0.0,440.0,100.0,0.0
CA,2017,32,15,2017-04-16,45.0,0.0,55.0,0.0,0.0,445.0,100.0,0.0
CA,2017,33,16,2017-04-23,45.0,0.0,55.0,0.0,0.0,445.0,100.0,0.0
CA,2017,34,17,2017-04-30,70.0,0.0,30.0,0.0,0.0,470.0,100.0,0.0
CA,2017,35,18,2017-05-07,70.0,0.0,30.0,0.0,0.0,470.0,100.0,0.0
CA,2017,36,19,2017-05-14,20.0,0.0,80.0,0.0,0.0,420.0,100.0,0.0
CA,2017,37,20,2017-05-21,20.0,0.0,80.0,0.0,0.0,420.0,100.0,0.0
CA,2017,38,21,2017-05-28,20.0,0.0,80.0,0.0,0.0,420.0,100.0,0.0
CA,2017,39,22,2017-06-04,20.0,0.0,80.0,0.0,0.0,420.0,100.0,0.0
CA,2017,40,23,2017-06-11,20.0,0.0,80.0,0.0,0.0,420.0,100.0,0.0
CA,2017,41,24,2017-06-18,20.0,0.0,80.0,0.0,0.0,420.0,100.0,0.0
CA,2017,42,25,2017-06-25,40.0,0.0,60.0,0.0,0.0,440.0,100.0,0.0
CA,2017,43,26,2017-07-02,50.0,0.0,50.0,0.0,0.0,450.0,100.0,0.0
CA,2018,8,43,2017-10-29,75.0,5.0,20.0,0.0,0.0,470.0,95.0,0.0
CA,2018,9,44,2017-11-05,75.0,5.0,20.0,0.0,0.0,470.0,95.0,0.0
CA,2018,10,45,2017-11-12,75.0,0.0,25.0,0.0,0.0,475.0,100.0,0.0
CA,2018,11,46,2017-11-19,75.0,5.0,20.0,0.0,0.0,470.0,95.0,0.0
CA,2018,12,47,2017-11-26,85.0,5.0,10.0,0.0,0.0,480.0,95.0,0.0
CA,2018,13,48,2017-12-03,80.0,5.0,15.0,0.0,0.0,475.0,95.0,0.0
CA,2018,14,49,2017-12-10,80.0,6.0,14.0,0.0,0.0,474.0,94.0,0.0
CA,2018,15,50,2017-12-17,80.0,0.0,20.0,0.0,0.0,480.0,100.0,0.0
CA,2018,16,51,2017-12-24,75.0,5.0,20.0,0.0,0.0,470.0,95.0,0.0
CA,2018,17,52,2017-01-01,75.0,5.0,20.0,0.0,0.0,470.0,95.0,0.0
CA,2018,17,52,2017-12-31,75.0,5.0,20.0,0.0,0.0,470.0,95.0,0.0
CA,2018,18,1,2018-01-07,70.0,5.0,25.0,0.0,0.0,465.0,95.0,0.0
CA,2018,19,2,2018-01-14,65.0,5.0,30.0,0.0,0.0,460.0,95.0,0.0
CA,2018,20,3,2018-01-21,65.0,5.0,30.0,0.0,0.0,460.0,95.0,0.0
CA,2018,21,4,2018-01-28,65.0,5.0,30.0,0.0,0.0,460.0,95.0,0.0
CA,2018,30,13,2018-04-01,20.0,25.0,55.0,0.0,0.0,395.0,75.0,0.0
CA,2018,31,14,2018-04-08,20.0,25.0,55.0,0.0,0.0,395.0,75.0,0.0
CA,2018,32,15,2018-04-15,70.0,5.0,25.0,0.0,0.0,465.0,95.0,0.0
CA,2018,33,16,2018-04-22,70.0,5.0,25.0,0.0,0.0,465.0,95.0,0.0
CA,2018,34,17,2018-04-29,65.0,5.0,30.0,0.0,0.0,460.0,95.0,0.0
CA,2018,35,18,2018-05-06,55.0,10.0,35.0,0.0,0.0,445.0,90.0,0.0
CA,2018,36,19,2018-05-13,25.0,5.0,70.0,0.0,0.0,420.0,95.0,0.0
CA,2018,37,20,2018-05-20,23.0,5.0,72.0,0.0,0.0,418.0,95.0,0.0
CA,2018,38,21,2018-05-27,25.0,5.0,70.0,0.0,0.0,420.0,95.0,0.0
CA,2018,39,22,2018-06-03,25.0,5.0,70.0,0.0,0.0,420.0,95.0,0.0
CA,2018,40,23,2018-06-10,20.0,5.0,75.0,0.0,0.0,415.0,95.0,0.0
CA,2018,41,24,2018-06-17,25.0,5.0,70.0,0.0,0.0,420.0,95.0,0.0
CA,2018,42,25,2018-06-24,25.0,5.0,70.0,0.0,0.0,420.0,95.0,0.0
CA,2018,43,26,2018-07-01,25.0,5.0,70.0,0.0,0.0,420.0,95.0,0.0
CA,2018,44,27,2018-07-08,25.0,5.0,70.0,0.0,0.0,420.0,95.0,0.0
CA,2018,45,28,2018-07-15,25.0,5.0,70.0,0.0,0.0,420.0,95.0,0.0
CA,2018,46,29,2018-07-22,25.0,5.0,70.0,0.0,0.0,420.0,95.0,0.0
CA,2018,47,30,2018-07-29,25.0,5.0,70.0,0.0,0.0,420.0,95.0,0.0
CA,2018,48,31,2018-08-05,25.0,5.0,70.0,0.0,0.0,420.0,95.0,0.0
CA,2018,49,32,2018-08-12,25.0,5.0,70.0,0.0,0.0,420.0,95.0,0.0
CA,2019,8,43,2018-10-28,25.0,5.0,70.0,0.0,0.0,420.0,95.0,0.0
CA,2019,9,44,2018-11-04,0.0,20.0,80.0,0.0,0.0,380.0,80.0,0.0
CA,2019,10,45,2018-11-11,0.0,20.0,80.0,0.0,0.0,380.0,80.0,0.0
CA,2019,11,46,2018-11-18,0.0,20.0,80.0,0.0,0.0,380.0,80.0,0.0
CA,2019,12,47,2018-11-25,0.0,20.0,80.0,0.0,0.0,380.0,80.0,0.0
CA,2019,25,8,2019-02-24,20.0,0.0,80.0,0.0,0.0,420.0,100.0,0.0
CA,2019,29,12,2019-03-24,75.0,5.0,20.0,0.0,0.0,470.0,95.0,0.0
CA,2019,30,13,2019-03-31,80.0,0.0,20.0,0.0,0.0,480.0,100.0,0.0
CA,2019,31,14,2019-04-07,75.0,5.0,20.0,0.0,0.0,470.0,95.0,0.0
CA,2019,32,15,2019-04-14,80.0,0.0,20.0,0.0,0.0,480.0,100.0,0.0
CA,2019,33,16,2019-04-21,80.0,0.0,20.0,0.0,0.0,480.0,100.0,0.0
CA,2019,34,17,2019-04-28,70.0,0.0,30.0,0.0,0.0,470.0,100.0,0.0
CA,2019,35,18,2019-05-05,55.0,5.0,40.0,0.0,0.0,450.0,95.0,0.0
CA,2019,36,19,2019-05-12,30.0,10.0,60.0,0.0,0.0,420.0,90.0,0.0
CA,2019,37,20,2019-05-19,20.0,10.0,70.0,0.0,0.0,410.0,90.0,0.0
CA,2019,38,21,2019-05-26,20.0,10.0,70.0,0.0,0.0,410.0,90.0,0.0
CA,2019,39,22,2019-06-02,20.0,10.0,70.0,0.0,0.0,410.0,90.0,0.0
CA,2019,40,23,2019-06-09,20.0,10.0,70.0,0.0,0.0,410.0,90.0,0.0
CA,2019,41,24,2019-06-16,35.0,5.0,60.0,0.0,0.0,430.0,95.0,0.0
CA,2019,42,25,2019-06-23,30.0,10.0,60.0,0.0,0.0,420.0,90.0,0.0
CA,2019,43,26,2019-06-30,45.0,5.0,50.0,0.0,0.0,440.0,95.0,0.0
CA,2019,44,27,2019-07-07,55.0,5.0,40.0,0.0,0.0,450.0,95.0,0.0
CA,2020,9,44,2019-11-03,20.0,10.0,70.0,0.0,0.0,410.0,90.0,0.0
CA,2020,10,45,2019-11-10,15.0,15.0,70.0,0.0,0.0,400.0,85.0,0.0
CA,2020,11,46,2019-11-17,10.0,15.0,75.0,0.0,0.0,395.0,85.0,0.0
CA,2020,12,47,2019-11-24,5.0,15.0,80.0,0.0,0.0,390.0,85.0,0.0
CA,2020,13,48,2019-12-01,0.0,20.0,80.0,0.0,0.0,380.0,80.0,0.0
CA,2020,14,49,2019-12-08,5.0,15.0,80.0,0.0,0.0,390.0,85.0,0.0
CA,2020,31,14,2020-04-05,4.0,39.0,57.0,0.0,0.0,365.0,61.0,0.0
CA,2020,32,15,2020-04-12,5.0,40.0,55.0,0.0,0.0,365.0,60.0,0.0
CA,2020,33,16,2020-04-19,10.0,40.0,45.0,5.0,0.0,360.0,55.0,5.0
CA,2020,34,17,2020-04-26,20.0,25.0,45.0,10.0,0.0,375.0,65.0,10.0
CA,2020,35,18,2020-05-03,20.0,25.0,45.0,10.0,0.0,375.0,65.0,10.0
CA,2020,36,19,2020-05-10,20.0,25.0,45.0,10.0,0.0,375.0,65.0,10.0
CA,2020,37,20,2020-05-17,20.0,25.0,45.0,10.0,0.0,375.0,65.0,10.0
CA,2020,38,21,2020-05-24,20.0,25.0,45.0,10.0,0.0,375.0,65.0,10.0
CA,2020,39,22,2020-05-31,20.0,25.0,45.0,10.0,0.0,375.0,65.0,10.0
CA,2020,40,23,2020-06-07,20.0,25.0,45.0,10.0,0.0,375.0,65.0,10.0
CA,2020,41,24,2020-06-14,20.0,25.0,45.0,10.0,0.0,375.0,65.0,10.0
CA,2020,42,25,2020-06-21,20.0,25.0,45.0,10.0,0.0,375.0,65.0,10.0
CA,2020,43,26,2020-06-28,20.0,25.0,45.0,10.0,0.0,375.0,65.0,10.0
CA,2020,44,27,2020-07-05,20.0,25.0,45.0,10.0,0.0,375.0,65.0,10.0
CA,2020,45,28,2020-07-12,20.0,25.0,45.0,10.0,0.0,375.0,65.0,10.0
CA,2020,46,29,2020-07-19,20.0,25.0,45.0,10.0,0.0,375.0,65.0,10.0
CA,2020,47,30,2020-07-26,20.0,25.0,45.0,10.0,0.0,375.0,65.0,10.0
CA,2020,48,31,2020-08-02,20.0,25.0,45.0,10.0,0.0,375.0,65.0,10.0
CA,2020,49,32,2020-08-09,20.0,25.0,45.0,10.0,0.0,375.0,65.0,10.0
CA,2020,50,33,2020-08-16,20.0,25.0,45.0,10.0,0.0,375.0,65.0,10.0
CA,2021,8,43,2020-10-25,25.0,5.0,70.0,0.0,0.0,420.0,95.0,0.0
CA,2021,9,44,2020-11-01,20.0,5.0,75.0,0.0,0.0,415.0,95.0,0.0
CA,2021,10,45,2020-11-08,20.0,5.0,75.0,0.0,0.0,415.0,95.0,0.0
CA,2021,11,46,2020-11-15,20.0,5.0,75.0,0.0,0.0,415.0,95.0,0.0
CA,2021,12,47,2020-11-22,20.0,5.0,75.0,0.0,0.0,415.0,95.0,0.0
CA,2021,13,48,2020-11-29,20.0,5.0,75.0,0.0,0.0,415.0,95.0,0.0
CA,2021,30,13,2021-04-04,0.0,15.0,75.0,10.0,0.0,365.0,75.0,10.0
CA,2021,31,14,2021-04-11,0.0,15.0,70.0,10.0,5.0,350.0,70.0,15.0
CA,2021,32,15,2021-04-18,35.0,10.0,50.0,5.0,0.0,415.0,85.0,5.0
CA,2021,33,16,2021-04-25,55.0,10.0,30.0,5.0,0.0,435.0,85.0,5.0
CA,2021,34,17,2021-05-02,40.0,20.0,30.0,10.0,0.0,400.0,70.0,10.0
CA,2021,35,18,2021-05-09,30.0,25.0,30.0,15.0,0.0,375.0,60.0,15.0
CA,2021,36,19,2021-05-16,40.0,20.0,30.0,10.0,0.0,400.0,70.0,10.0
CA,2021,37,20,2021-05-23,50.0,15.0,30.0,5.0,0.0,425.0,80.0,5.0
CA,2021,38,21,2021-05-30,55.0,10.0,30.0,5.0,0.0,435.0,85.0,5.0
CA,2021,39,22,2021-06-06,55.0,10.0,30.0,5.0,0.0,435.0,85.0,5.0
CA,2021,40,23,2021-06-13,40.0,10.0,45.0,5.0,0.0,420.0,85.0,5.0
CA,2021,41,24,2021-06-20,30.0,10.0,55.0,5.0,0.0,410.0,85.0,5.0
CA,2021,42,25,2021-06-27,20.0,10.0,65.0,5.0,0.0,400.0,85.0,5.0
CA,2021,43,26,2021-07-04,20.0,10.0,65.0,5.0,0.0,400.0,85.0,5.0
CA,2022,7,42,2021-10-24,0.0,15.0,25.0,5.0,55.0,210.0,25.0,60.0
CA,2022,8,43,2021-10-31,10.0,10.0,50.0,5.0,25.0,315.0,60.0,30.0
CA,2022,9,44,2021-11-07,10.0,25.0,40.0,10.0,15.0,320.0,50.0,25.0
CA,2022,10,45,2021-11-14,15.0,30.0,40.0,10.0,5.0,350.0,55.0,15.0
CA,2022,11,46,2021-11-21,20.0,25.0,50.0,5.0,0.0,385.0,70.0,5.0
CA,2022,12,47,2021-11-28,25.0,15.0,55.0,5.0,0.0,400.0,80.0,5.0
CA,2022,20,3,2022-01-23,5.0,0.0,95.0,0.0,0.0,405.0,100.0,0.0
CA,2022,24,7,2022-02-20,10.0,0.0,90.0,0.0,0.0,410.0,100.0,0.0
CA,2022,29,12,2022-03-27,5.0,5.0,85.0,5.0,0.0,390.0,90.0,5.0
CA,2022,30,13,2022-04-03,5.0,5.0,90.0,0.0,0.0,400.0,95.0,0.0
CA,2022,31,14,2022-04-10,5.0,5.0,85.0,5.0,0.0,390.0,90.0,5.0
CA,2022,32,15,2022-04-17,0.0,5.0,95.0,0.0,0.0,395.0,95.0,0.0
CA,2022,33,16,2022-04-24,5.0,0.0,95.0,0.0,0.0,405.0,100.0,0.0
CA,2022,34,17,2022-05-01,5.0,5.0,90.0,0.0,0.0,400.0,95.0,0.0
CA,2022,35,18,2022-05-08,0.0,5.0,95.0,0.0,0.0,395.0,95.0,0.0
CA,2022,36,19,2022-05-15,10.0,10.0,80.0,0.0,0.0,400.0,90.0,0.0
